NODE_KEY,PARENT_KEY.NODE_KEY,LANGUAGE,TEXT,DATAAGING
5EF3FD3648631ED5AFBB06AAB703B3EF,5EF3FD3648631ED5AFBB06A8D4CF33EF,E,"EPM DG: PO ID 0300000002 Item 0000000080",00000000
5EF3FD3648631ED5AFBB06AAB703D3EF,5EF3FD3648631ED5AFBB06A8D4CF53EF,E,"EPM DG: PO ID 0300000003 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB703F3EF,5EF3FD3648631ED5AFBB06A8D4CF73EF,E,"EPM DG: PO ID 0300000003 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70413EF,5EF3FD3648631ED5AFBB06A8D4CF93EF,E,"EPM DG: PO ID 0300000003 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70433EF,5EF3FD3648631ED5AFBB06A8D4CFB3EF,E,"EPM DG: PO ID 0300000003 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB70453EF,5EF3FD3648631ED5AFBB06A8D4CFD3EF,E,"EPM DG: PO ID 0300000003 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB70473EF,5EF3FD3648631ED5AFBB06A8D4CFF3EF,E,"EPM DG: PO ID 0300000004 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70493EF,5EF3FD3648631ED5AFBB06A8D4D013EF,E,"EPM DG: PO ID 0300000004 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB704B3EF,5EF3FD3648631ED5AFBB06A8D4D033EF,E,"EPM DG: PO ID 0300000004 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB704D3EF,5EF3FD3648631ED5AFBB06A8D4D053EF,E,"EPM DG: PO ID 0300000004 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB704F3EF,5EF3FD3648631ED5AFBB06A8D4D073EF,E,"EPM DG: PO ID 0300000004 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB70513EF,5EF3FD3648631ED5AFBB06A8D4D093EF,E,"EPM DG: PO ID 0300000005 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70533EF,5EF3FD3648631ED5AFBB06A8D4D0B3EF,E,"EPM DG: PO ID 0300000005 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70553EF,5EF3FD3648631ED5AFBB06A8D4D0D3EF,E,"EPM DG: PO ID 0300000005 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70573EF,5EF3FD3648631ED5AFBB06A8D4D0F3EF,E,"EPM DG: PO ID 0300000005 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB70593EF,5EF3FD3648631ED5AFBB06A8D4D113EF,E,"EPM DG: PO ID 0300000005 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB705B3EF,5EF3FD3648631ED5AFBB06A8D4D133EF,E,"EPM DG: PO ID 0300000005 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB705D3EF,5EF3FD3648631ED5AFBB06A8D4D153EF,E,"EPM DG: PO ID 0300000005 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB705F3EF,5EF3FD3648631ED5AFBB06A8D4D173EF,E,"EPM DG: PO ID 0300000006 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70613EF,5EF3FD3648631ED5AFBB06A8D4D193EF,E,"EPM DG: PO ID 0300000006 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70633EF,5EF3FD3648631ED5AFBB06A8D4D1B3EF,E,"EPM DG: PO ID 0300000006 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70653EF,5EF3FD3648631ED5AFBB06A8D4D1D3EF,E,"EPM DG: PO ID 0300000007 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70673EF,5EF3FD3648631ED5AFBB06A8D4D1F3EF,E,"EPM DG: PO ID 0300000007 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70693EF,5EF3FD3648631ED5AFBB06A8D4D213EF,E,"EPM DG: PO ID 0300000007 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB706B3EF,5EF3FD3648631ED5AFBB06A8D4D233EF,E,"EPM DG: PO ID 0300000007 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB706D3EF,5EF3FD3648631ED5AFBB06A8D4D253EF,E,"EPM DG: PO ID 0300000007 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB706F3EF,5EF3FD3648631ED5AFBB06A8D4D273EF,E,"EPM DG: PO ID 0300000007 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB70713EF,5EF3FD3648631ED5AFBB06A8D4D293EF,E,"EPM DG: PO ID 0300000007 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB70733EF,5EF3FD3648631ED5AFBB06A8D4D2B3EF,E,"EPM DG: PO ID 0300000007 Item 0000000080",00000000
5EF3FD3648631ED5AFBB06AAB70753EF,5EF3FD3648631ED5AFBB06A8D4D2D3EF,E,"EPM DG: PO ID 0300000008 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70773EF,5EF3FD3648631ED5AFBB06A8D4D2F3EF,E,"EPM DG: PO ID 0300000008 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70793EF,5EF3FD3648631ED5AFBB06A8D4D313EF,E,"EPM DG: PO ID 0300000008 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB707B3EF,5EF3FD3648631ED5AFBB06A8D4D333EF,E,"EPM DG: PO ID 0300000008 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB707D3EF,5EF3FD3648631ED5AFBB06A8D4D353EF,E,"EPM DG: PO ID 0300000008 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB707F3EF,5EF3FD3648631ED5AFBB06A8D4D373EF,E,"EPM DG: PO ID 0300000008 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB70813EF,5EF3FD3648631ED5AFBB06A8D4D393EF,E,"EPM DG: PO ID 0300000009 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70833EF,5EF3FD3648631ED5AFBB06A8D4D3B3EF,E,"EPM DG: PO ID 0300000009 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70853EF,5EF3FD3648631ED5AFBB06A8D4D3D3EF,E,"EPM DG: PO ID 0300000009 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70873EF,5EF3FD3648631ED5AFBB06A8D4D3F3EF,E,"EPM DG: PO ID 0300000010 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70893EF,5EF3FD3648631ED5AFBB06A8D4D413EF,E,"EPM DG: PO ID 0300000010 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB708B3EF,5EF3FD3648631ED5AFBB06A8D4D433EF,E,"EPM DG: PO ID 0300000010 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB708D3EF,5EF3FD3648631ED5AFBB06A8D4D453EF,E,"EPM DG: PO ID 0300000010 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB708F3EF,5EF3FD3648631ED5AFBB06A8D4D473EF,E,"EPM DG: PO ID 0300000010 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB70913EF,5EF3FD3648631ED5AFBB06A8D4D493EF,E,"EPM DG: PO ID 0300000010 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB70933EF,5EF3FD3648631ED5AFBB06A8D4D4B3EF,E,"EPM DG: PO ID 0300000010 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB70953EF,5EF3FD3648631ED5AFBB06A8D4D4D3EF,E,"EPM DG: PO ID 0300000011 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70973EF,5EF3FD3648631ED5AFBB06A8D4D4F3EF,E,"EPM DG: PO ID 0300000011 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70993EF,5EF3FD3648631ED5AFBB06A8D4D513EF,E,"EPM DG: PO ID 0300000011 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB709B3EF,5EF3FD3648631ED5AFBB06A8D4D533EF,E,"EPM DG: PO ID 0300000011 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB709D3EF,5EF3FD3648631ED5AFBB06A8D4D553EF,E,"EPM DG: PO ID 0300000012 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB709F3EF,5EF3FD3648631ED5AFBB06A8D4D573EF,E,"EPM DG: PO ID 0300000012 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70A13EF,5EF3FD3648631ED5AFBB06A8D4D593EF,E,"EPM DG: PO ID 0300000012 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70A33EF,5EF3FD3648631ED5AFBB06A8D4D5B3EF,E,"EPM DG: PO ID 0300000012 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB70A53EF,5EF3FD3648631ED5AFBB06A8D4D5D3EF,E,"EPM DG: PO ID 0300000012 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB70A73EF,5EF3FD3648631ED5AFBB06A8D4D5F3EF,E,"EPM DG: PO ID 0300000012 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB70A93EF,5EF3FD3648631ED5AFBB06A8D4D613EF,E,"EPM DG: PO ID 0300000012 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB70AB3EF,5EF3FD3648631ED5AFBB06A8D4D633EF,E,"EPM DG: PO ID 0300000012 Item 0000000080",00000000
5EF3FD3648631ED5AFBB06AAB70AD3EF,5EF3FD3648631ED5AFBB06A8D4D653EF,E,"EPM DG: PO ID 0300000012 Item 0000000090",00000000
5EF3FD3648631ED5AFBB06AAB70AF3EF,5EF3FD3648631ED5AFBB06A8D4D673EF,E,"EPM DG: PO ID 0300000013 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70B13EF,5EF3FD3648631ED5AFBB06A8D4D693EF,E,"EPM DG: PO ID 0300000013 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70B33EF,5EF3FD3648631ED5AFBB06A8D4D6B3EF,E,"EPM DG: PO ID 0300000013 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70B53EF,5EF3FD3648631ED5AFBB06A8D4D6D3EF,E,"EPM DG: PO ID 0300000013 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB70B73EF,5EF3FD3648631ED5AFBB06A8D4D6F3EF,E,"EPM DG: PO ID 0300000013 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB70B93EF,5EF3FD3648631ED5AFBB06A8D4D713EF,E,"EPM DG: PO ID 0300000013 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB70BB3EF,5EF3FD3648631ED5AFBB06A8D4D733EF,E,"EPM DG: PO ID 0300000013 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB70BD3EF,5EF3FD3648631ED5AFBB06A8D4D753EF,E,"EPM DG: PO ID 0300000014 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70BF3EF,5EF3FD3648631ED5AFBB06A8D4D773EF,E,"EPM DG: PO ID 0300000014 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70C13EF,5EF3FD3648631ED5AFBB06A8D4D793EF,E,"EPM DG: PO ID 0300000014 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70C33EF,5EF3FD3648631ED5AFBB06A8D4D7B3EF,E,"EPM DG: PO ID 0300000014 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB70C53EF,5EF3FD3648631ED5AFBB06A8D4D7D3EF,E,"EPM DG: PO ID 0300000014 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB70C73EF,5EF3FD3648631ED5AFBB06A8D4D7F3EF,E,"EPM DG: PO ID 0300000014 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB70C93EF,5EF3FD3648631ED5AFBB06A8D4D813EF,E,"EPM DG: PO ID 0300000015 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70CB3EF,5EF3FD3648631ED5AFBB06A8D4D833EF,E,"EPM DG: PO ID 0300000015 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70CD3EF,5EF3FD3648631ED5AFBB06A8D4D853EF,E,"EPM DG: PO ID 0300000015 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70CF3EF,5EF3FD3648631ED5AFBB06A8D4D873EF,E,"EPM DG: PO ID 0300000015 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB70D13EF,5EF3FD3648631ED5AFBB06A8D4D893EF,E,"EPM DG: PO ID 0300000015 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB70D33EF,5EF3FD3648631ED5AFBB06A8D4D8B3EF,E,"EPM DG: PO ID 0300000015 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB70D53EF,5EF3FD3648631ED5AFBB06A8D4D8D3EF,E,"EPM DG: PO ID 0300000015 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB70D73EF,5EF3FD3648631ED5AFBB06A8D4D8F3EF,E,"EPM DG: PO ID 0300000015 Item 0000000080",00000000
5EF3FD3648631ED5AFBB06AAB70D93EF,5EF3FD3648631ED5AFBB06A8D4D913EF,E,"EPM DG: PO ID 0300000015 Item 0000000090",00000000
5EF3FD3648631ED5AFBB06AAB70DB3EF,5EF3FD3648631ED5AFBB06A8D4D933EF,E,"EPM DG: PO ID 0300000016 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70DD3EF,5EF3FD3648631ED5AFBB06A8D4D953EF,E,"EPM DG: PO ID 0300000016 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70DF3EF,5EF3FD3648631ED5AFBB06A8D4D973EF,E,"EPM DG: PO ID 0300000016 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70E13EF,5EF3FD3648631ED5AFBB06A8D4D993EF,E,"EPM DG: PO ID 0300000017 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70E33EF,5EF3FD3648631ED5AFBB06A8D4D9B3EF,E,"EPM DG: PO ID 0300000017 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70E53EF,5EF3FD3648631ED5AFBB06A8D4D9D3EF,E,"EPM DG: PO ID 0300000018 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70E73EF,5EF3FD3648631ED5AFBB06A8D4D9F3EF,E,"EPM DG: PO ID 0300000018 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70E93EF,5EF3FD3648631ED5AFBB06A8D4DA13EF,E,"EPM DG: PO ID 0300000018 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70EB3EF,5EF3FD3648631ED5AFBB06A8D4DA33EF,E,"EPM DG: PO ID 0300000018 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB70ED3EF,5EF3FD3648631ED5AFBB06A8D4DA53EF,E,"EPM DG: PO ID 0300000019 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB70EF3EF,5EF3FD3648631ED5AFBB06A8D4DA73EF,E,"EPM DG: PO ID 0300000019 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB70F13EF,5EF3FD3648631ED5AFBB06A8D4DA93EF,E,"EPM DG: PO ID 0300000019 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB70F33EF,5EF3FD3648631ED5AFBB06A8D4DAB3EF,E,"EPM DG: PO ID 0300000019 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB70F53EF,5EF3FD3648631ED5AFBB06A8D4DAD3EF,E,"EPM DG: PO ID 0300000019 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB70F73EF,5EF3FD3648631ED5AFBB06A8D4DAF3EF,E,"EPM DG: PO ID 0300000019 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB71213EF,5EF3FD3648631ED5AFBB06AAB70F93EF,E,"EPM DG: SO ID 0500000000 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71233EF,5EF3FD3648631ED5AFBB06AAB70FB3EF,E,"EPM DG: SO ID 0500000001 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71253EF,5EF3FD3648631ED5AFBB06AAB70FD3EF,E,"EPM DG: SO ID 0500000002 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71273EF,5EF3FD3648631ED5AFBB06AAB70FF3EF,E,"EPM DG: SO ID 0500000003 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71293EF,5EF3FD3648631ED5AFBB06AAB71013EF,E,"EPM DG: SO ID 0500000004 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB712B3EF,5EF3FD3648631ED5AFBB06AAB71033EF,E,"EPM DG: SO ID 0500000005 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB712D3EF,5EF3FD3648631ED5AFBB06AAB71053EF,E,"EPM DG: SO ID 0500000006 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB712F3EF,5EF3FD3648631ED5AFBB06AAB71073EF,E,"EPM DG: SO ID 0500000007 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71313EF,5EF3FD3648631ED5AFBB06AAB71093EF,E,"EPM DG: SO ID 0500000008 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71333EF,5EF3FD3648631ED5AFBB06AAB710B3EF,E,"EPM DG: SO ID 0500000009 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71353EF,5EF3FD3648631ED5AFBB06AAB710D3EF,E,"EPM DG: SO ID 0500000010 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71373EF,5EF3FD3648631ED5AFBB06AAB710F3EF,E,"EPM DG: SO ID 0500000011 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71393EF,5EF3FD3648631ED5AFBB06AAB71113EF,E,"EPM DG: SO ID 0500000012 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB713B3EF,5EF3FD3648631ED5AFBB06AAB71133EF,E,"EPM DG: SO ID 0500000013 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB713D3EF,5EF3FD3648631ED5AFBB06AAB71153EF,E,"EPM DG: SO ID 0500000014 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB713F3EF,5EF3FD3648631ED5AFBB06AAB71173EF,E,"EPM DG: SO ID 0500000015 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71413EF,5EF3FD3648631ED5AFBB06AAB71193EF,E,"EPM DG: SO ID 0500000016 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71433EF,5EF3FD3648631ED5AFBB06AAB711B3EF,E,"EPM DG: SO ID 0500000017 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71453EF,5EF3FD3648631ED5AFBB06AAB711D3EF,E,"EPM DG: SO ID 0500000018 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB71473EF,5EF3FD3648631ED5AFBB06AAB711F3EF,E,"EPM DG: SO ID 0500000019 Deliver as fast as possible",00000000
5EF3FD3648631ED5AFBB06AAB73593EF,5EF3FD3648631ED5AFBB06AAB71713EF,E,"EPM DG: SO ID 0500000000 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB735B3EF,5EF3FD3648631ED5AFBB06AAB71733EF,E,"EPM DG: SO ID 0500000000 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB735D3EF,5EF3FD3648631ED5AFBB06AAB71753EF,E,"EPM DG: SO ID 0500000000 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB735F3EF,5EF3FD3648631ED5AFBB06AAB71773EF,E,"EPM DG: SO ID 0500000000 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB73613EF,5EF3FD3648631ED5AFBB06AAB71793EF,E,"EPM DG: SO ID 0500000000 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB73633EF,5EF3FD3648631ED5AFBB06AAB717B3EF,E,"EPM DG: SO ID 0500000000 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB73653EF,5EF3FD3648631ED5AFBB06AAB717D3EF,E,"EPM DG: SO ID 0500000000 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB73673EF,5EF3FD3648631ED5AFBB06AAB717F3EF,E,"EPM DG: SO ID 0500000000 Item 0000000080",00000000
5EF3FD3648631ED5AFBB06AAB73693EF,5EF3FD3648631ED5AFBB06AAB71813EF,E,"EPM DG: SO ID 0500000000 Item 0000000090",00000000
5EF3FD3648631ED5AFBB06AAB736B3EF,5EF3FD3648631ED5AFBB06AAB71833EF,E,"EPM DG: SO ID 0500000000 Item 0000000100",00000000
5EF3FD3648631ED5AFBB06AAB736D3EF,5EF3FD3648631ED5AFBB06AAB71853EF,E,"EPM DG: SO ID 0500000001 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB736F3EF,5EF3FD3648631ED5AFBB06AAB71873EF,E,"EPM DG: SO ID 0500000001 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB73713EF,5EF3FD3648631ED5AFBB06AAB71893EF,E,"EPM DG: SO ID 0500000001 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB73733EF,5EF3FD3648631ED5AFBB06AAB718B3EF,E,"EPM DG: SO ID 0500000001 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB73753EF,5EF3FD3648631ED5AFBB06AAB718D3EF,E,"EPM DG: SO ID 0500000001 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB73773EF,5EF3FD3648631ED5AFBB06AAB718F3EF,E,"EPM DG: SO ID 0500000001 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB73793EF,5EF3FD3648631ED5AFBB06AAB71913EF,E,"EPM DG: SO ID 0500000001 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB737B3EF,5EF3FD3648631ED5AFBB06AAB71933EF,E,"EPM DG: SO ID 0500000001 Item 0000000080",00000000
5EF3FD3648631ED5AFBB06AAB737D3EF,5EF3FD3648631ED5AFBB06AAB71953EF,E,"EPM DG: SO ID 0500000001 Item 0000000090",00000000
5EF3FD3648631ED5AFBB06AAB737F3EF,5EF3FD3648631ED5AFBB06AAB71973EF,E,"EPM DG: SO ID 0500000001 Item 0000000100",00000000
5EF3FD3648631ED5AFBB06AAB73813EF,5EF3FD3648631ED5AFBB06AAB71993EF,E,"EPM DG: SO ID 0500000002 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB73833EF,5EF3FD3648631ED5AFBB06AAB719B3EF,E,"EPM DG: SO ID 0500000002 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB73853EF,5EF3FD3648631ED5AFBB06AAB719D3EF,E,"EPM DG: SO ID 0500000002 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB73873EF,5EF3FD3648631ED5AFBB06AAB719F3EF,E,"EPM DG: SO ID 0500000002 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB73893EF,5EF3FD3648631ED5AFBB06AAB71A13EF,E,"EPM DG: SO ID 0500000002 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB738B3EF,5EF3FD3648631ED5AFBB06AAB71A33EF,E,"EPM DG: SO ID 0500000002 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB738D3EF,5EF3FD3648631ED5AFBB06AAB71A53EF,E,"EPM DG: SO ID 0500000002 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB738F3EF,5EF3FD3648631ED5AFBB06AAB71A73EF,E,"EPM DG: SO ID 0500000002 Item 0000000080",00000000
5EF3FD3648631ED5AFBB06AAB73913EF,5EF3FD3648631ED5AFBB06AAB71A93EF,E,"EPM DG: SO ID 0500000003 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB73933EF,5EF3FD3648631ED5AFBB06AAB71AB3EF,E,"EPM DG: SO ID 0500000003 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB73953EF,5EF3FD3648631ED5AFBB06AAB71AD3EF,E,"EPM DG: SO ID 0500000003 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB73973EF,5EF3FD3648631ED5AFBB06AAB71AF3EF,E,"EPM DG: SO ID 0500000003 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB73993EF,5EF3FD3648631ED5AFBB06AAB71B13EF,E,"EPM DG: SO ID 0500000003 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB739B3EF,5EF3FD3648631ED5AFBB06AAB71B33EF,E,"EPM DG: SO ID 0500000004 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB739D3EF,5EF3FD3648631ED5AFBB06AAB71B53EF,E,"EPM DG: SO ID 0500000004 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB739F3EF,5EF3FD3648631ED5AFBB06AAB71B73EF,E,"EPM DG: SO ID 0500000004 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB73A13EF,5EF3FD3648631ED5AFBB06AAB71B93EF,E,"EPM DG: SO ID 0500000004 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB73A33EF,5EF3FD3648631ED5AFBB06AAB71BB3EF,E,"EPM DG: SO ID 0500000004 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB73A53EF,5EF3FD3648631ED5AFBB06AAB71BD3EF,E,"EPM DG: SO ID 0500000005 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB73A73EF,5EF3FD3648631ED5AFBB06AAB71BF3EF,E,"EPM DG: SO ID 0500000005 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB73A93EF,5EF3FD3648631ED5AFBB06AAB71C13EF,E,"EPM DG: SO ID 0500000005 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB73AB3EF,5EF3FD3648631ED5AFBB06AAB71C33EF,E,"EPM DG: SO ID 0500000005 Item 0000000040",00000000
5EF3FD3648631ED5AFBB06AAB73AD3EF,5EF3FD3648631ED5AFBB06AAB71C53EF,E,"EPM DG: SO ID 0500000005 Item 0000000050",00000000
5EF3FD3648631ED5AFBB06AAB73AF3EF,5EF3FD3648631ED5AFBB06AAB71C73EF,E,"EPM DG: SO ID 0500000005 Item 0000000060",00000000
5EF3FD3648631ED5AFBB06AAB73B13EF,5EF3FD3648631ED5AFBB06AAB71C93EF,E,"EPM DG: SO ID 0500000005 Item 0000000070",00000000
5EF3FD3648631ED5AFBB06AAB73B33EF,5EF3FD3648631ED5AFBB06AAB71CB3EF,E,"EPM DG: SO ID 0500000006 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB73B53EF,5EF3FD3648631ED5AFBB06AAB71CD3EF,E,"EPM DG: SO ID 0500000006 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB73B73EF,5EF3FD3648631ED5AFBB06AAB71CF3EF,E,"EPM DG: SO ID 0500000006 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB73B93EF,5EF3FD3648631ED5AFBB06AAB71D13EF,E,"EPM DG: SO ID 0500000007 Item 0000000010",00000000
5EF3FD3648631ED5AFBB06AAB73BB3EF,5EF3FD3648631ED5AFBB06AAB71D33EF,E,"EPM DG: SO ID 0500000007 Item 0000000020",00000000
5EF3FD3648631ED5AFBB06AAB73BD3EF,5EF3FD3648631ED5AFBB06AAB71D53EF,E,"EPM DG: SO ID 0500000007 Item 0000000030",00000000
5EF3FD3648631ED5AFBB06AAB73BF3EF,5EF3FD3648631ED5AFBB06AAB71D73EF,E,"EPM DG: SO ID 0500000007 Item 0000000040",00000000
