NODE_KEY,ORIGINAL_LANGU,DATAAGING
5EF3FD3648631ED5AFBB06AAB71A13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71A33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71A53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71A73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71A93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71AB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71AD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71AF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71B13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71B33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71B53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71B73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71B93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71BB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71BD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71BF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71C13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71C33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71C53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71C73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71C93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71CB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71CD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71CF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71D13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71D33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71D53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71D73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71D93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71DB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71DD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71DF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71E13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71E33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71E53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71E73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71E93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71EB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71ED3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71EF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71F13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71F33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71F53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71F73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71F93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71FB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71FD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB71FF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72013EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72033EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72053EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72073EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72093EF,E,00000000
5EF3FD3648631ED5AFBB06AAB720B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB720D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB720F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72113EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72133EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72153EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72173EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72193EF,E,00000000
5EF3FD3648631ED5AFBB06AAB721B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB721D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB721F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72213EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72233EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72253EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72273EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72293EF,E,00000000
5EF3FD3648631ED5AFBB06AAB722B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB722D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB722F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72313EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72333EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72353EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72373EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72393EF,E,00000000
5EF3FD3648631ED5AFBB06AAB723B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB723D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB723F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72413EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72433EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72453EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72473EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72493EF,E,00000000
5EF3FD3648631ED5AFBB06AAB724B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB724D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB724F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72513EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72533EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72553EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72573EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72593EF,E,00000000
5EF3FD3648631ED5AFBB06AAB725B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB725D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB725F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72613EF,E,00000000
5EF3FD3648631ED5AFBB06AAB72633EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75693EF,E,00000000
5EF3FD3648631ED5AFBB06AAB756B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB756D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB756F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75713EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75733EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75753EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75773EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75793EF,E,00000000
5EF3FD3648631ED5AFBB06AAB757B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB757D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB757F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75813EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75833EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75853EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75873EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75893EF,E,00000000
5EF3FD3648631ED5AFBB06AAB758B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB758D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB758F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75913EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75933EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75953EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75973EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75993EF,E,00000000
5EF3FD3648631ED5AFBB06AAB759B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB759D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB759F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75A13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75A33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75A53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75A73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75A93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75AB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75AD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75AF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75B13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75B33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75B53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75B73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75B93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75BB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75BD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75BF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75C13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75C33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75C53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75C73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75C93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75CB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75CD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75CF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75D13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75D33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75D53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75D73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75D93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75DB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75DD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75DF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75E13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75E33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75E53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75E73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75E93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75EB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75ED3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75EF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75F13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75F33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75F53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75F73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75F93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75FB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75FD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB75FF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76013EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76033EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76053EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76073EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76093EF,E,00000000
5EF3FD3648631ED5AFBB06AAB760B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB760D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB760F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76113EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76133EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76153EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76173EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76193EF,E,00000000
5EF3FD3648631ED5AFBB06AAB761B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB761D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB761F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76213EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76233EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76253EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76273EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76293EF,E,00000000
5EF3FD3648631ED5AFBB06AAB762B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB762D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB762F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76313EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76333EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76353EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76373EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76393EF,E,00000000
5EF3FD3648631ED5AFBB06AAB763B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB763D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB763F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76413EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76433EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76453EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76473EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76493EF,E,00000000
5EF3FD3648631ED5AFBB06AAB764B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB764D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB764F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76513EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76533EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76553EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76573EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76593EF,E,00000000
5EF3FD3648631ED5AFBB06AAB765B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB765D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB765F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76613EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76633EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76653EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76673EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76693EF,E,00000000
5EF3FD3648631ED5AFBB06AAB766B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB766D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB766F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76713EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76733EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76753EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76773EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76793EF,E,00000000
5EF3FD3648631ED5AFBB06AAB767B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB767D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB767F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76813EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76833EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76853EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76873EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76893EF,E,00000000
5EF3FD3648631ED5AFBB06AAB768B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB768D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB768F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76913EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76933EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76953EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76973EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76993EF,E,00000000
5EF3FD3648631ED5AFBB06AAB769B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB769D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB769F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76A13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76A33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76A53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76A73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76A93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76AB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76AD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76AF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76B13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76B33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76B53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76B73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76B93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76BB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76BD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76BF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76C13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76C33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76C53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76C73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76C93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76CB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76CD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76CF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76D13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76D33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76D53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76D73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76D93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76DB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76DD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76DF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76E13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76E33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76E53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76E73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76E93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76EB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76ED3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76EF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76F13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76F33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76F53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76F73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76F93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76FB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76FD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB76FF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77013EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77033EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77053EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77073EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77093EF,E,00000000
5EF3FD3648631ED5AFBB06AAB770B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB770D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB770F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77113EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77133EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77153EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77173EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77193EF,E,00000000
5EF3FD3648631ED5AFBB06AAB771B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB771D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB771F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77213EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77233EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77253EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77273EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77293EF,E,00000000
5EF3FD3648631ED5AFBB06AAB772B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB772D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB772F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77313EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77333EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77353EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77373EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77393EF,E,00000000
5EF3FD3648631ED5AFBB06AAB773B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB773D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB773F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77413EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77433EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77453EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77473EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77493EF,E,00000000
5EF3FD3648631ED5AFBB06AAB774B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB774D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB774F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77513EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77533EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77553EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77573EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77593EF,E,00000000
5EF3FD3648631ED5AFBB06AAB775B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB775D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB775F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77613EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77633EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77653EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77673EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77693EF,E,00000000
5EF3FD3648631ED5AFBB06AAB776B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB776D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB776F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77713EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77733EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77753EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77773EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77793EF,E,00000000
5EF3FD3648631ED5AFBB06AAB777B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB777D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB777F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77813EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77833EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77853EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77873EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77893EF,E,00000000
5EF3FD3648631ED5AFBB06AAB778B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB778D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB778F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77913EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77933EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77953EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77973EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77993EF,E,00000000
5EF3FD3648631ED5AFBB06AAB779B3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB779D3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB779F3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77A13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77A33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77A53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77A73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77A93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77AB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77AD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77AF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77B13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77B33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77B53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77B73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77B93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77BB3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77BD3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77BF3EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77C13EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77C33EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77C53EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77C73EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77C93EF,E,00000000
5EF3FD3648631ED5AFBB06AAB77CB3EF,E,00000000
5EF3FD3648631ED5AFBB06AD598693EF,E,00000000
5EF3FD3648631ED5AFBB06AD5986B3EF,E,00000000
5EF3FD3648631ED5AFBB06AD5986D3EF,E,00000000
5EF3FD3648631ED5AFBB06AD5986F3EF,E,00000000
5EF3FD3648631ED5AFBB06AD598713EF,E,00000000
5EF3FD3648631ED5AFBB06AD598733EF,E,00000000
5EF3FD3648631ED5AFBB06AD598753EF,E,00000000
5EF3FD3648631ED5AFBB06AD598773EF,E,00000000
5EF3FD3648631ED5AFBB06AD598793EF,E,00000000
5EF3FD3648631ED5AFBB06AD5987B3EF,E,00000000
5EF3FD3648631ED5AFBB06AD5987D3EF,E,00000000
5EF3FD3648631ED5AFBB06AD5987F3EF,E,00000000
5EF3FD3648631ED5AFBB06AD598813EF,E,00000000
5EF3FD3648631ED5AFBB06AD598833EF,E,00000000
5EF3FD3648631ED5AFBB06AD598853EF,E,00000000
5EF3FD3648631ED5AFBB06AD598873EF,E,00000000
5EF3FD3648631ED5AFBB06AD598893EF,E,00000000
5EF3FD3648631ED5AFBB06AD5988B3EF,E,00000000
5EF3FD3648631ED5AFBB06AD5988D3EF,E,00000000
5EF3FD3648631ED5AFBB06AD5988F3EF,E,00000000
5EF3FD3648631ED5AFBB06AD598913EF,E,00000000
5EF3FD3648631ED5AFBB06AD598933EF,E,00000000
5EF3FD3648631ED5AFBB06AD598953EF,E,00000000
5EF3FD3648631ED5AFBB06AD598973EF,E,00000000
5EF3FD3648631ED5AFBB06AD598993EF,E,00000000
5EF3FD3648631ED5AFBB06AD5989B3EF,E,00000000
5EF3FD3648631ED5AFBB06AD5989D3EF,E,00000000
5EF3FD3648631ED5AFBB06AD5989F3EF,E,00000000
5EF3FD3648631ED5AFBB06AD598A13EF,E,00000000
5EF3FD3648631ED5AFBB06AD598A33EF,E,00000000
5EF3FD3648631ED5AFBB06AD598A53EF,E,00000000
5EF3FD3648631ED5AFBB06AD598A73EF,E,00000000
5EF3FD3648631ED5AFBB06AD598A93EF,E,00000000
5EF3FD3648631ED5AFBB06AD598AB3EF,E,00000000
5EF3FD3648631ED5AFBB06AD598AD3EF,E,00000000
5EF3FD3648631ED5AFBB06AD598AF3EF,E,00000000
